forecast_id,hospital_id,blood_type,total_donated,total_required,deficit,forecast_date,shortage_flag,Fulfillment_Rate,Urgency_Level,coverage_ratio,demand_pressure,risk_score,efficiency_score,scarcity_index,predicted_deficit,urgency_prob,final_risk,final_status
20856,10189,A-,95.0,100,5.0,2026-05-19,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
20862,10201,A-,661.7,1018,356.29999999999995,2026-05-14,1,0.65,Moderate Shortage,0.6499999993614932,356.29999999999995,0.34999999965618855,1.8571428519305566,0.34999999965618855,356.30038,0.997771,0.47870018858619057,🔴 Critical
20868,10213,A-,75.0,100,25.0,2026-05-14,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
20871,10219,A-,85.0,100,15.0,2026-05-18,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
20877,10231,A-,95.0,100,5.0,2026-05-23,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
20883,10243,A-,75.0,100,25.0,2026-05-13,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
20886,10249,A-,75.0,100,25.0,2026-05-11,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
20892,10261,A-,95.0,100,5.0,2026-05-18,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
20898,10273,A-,85.0,100,15.0,2026-05-19,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
20901,10279,A-,95.0,100,5.0,2026-05-20,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
20907,10291,A-,95.0,100,5.0,2026-05-15,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
20913,10303,A-,75.0,100,25.0,2026-05-14,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
20916,10309,A-,75.0,100,25.0,2026-05-11,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
20922,10321,A-,85.0,100,15.0,2026-05-22,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
20928,10333,A-,95.0,100,5.0,2026-05-21,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
20931,10339,A-,75.0,100,25.0,2026-05-11,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
20937,10351,A-,95.0,100,5.0,2026-05-22,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
20943,10363,A-,759.85,1169,409.15,2026-05-11,1,0.65,Moderate Shortage,0.6499999994439691,409.15,0.34999999970059875,1.8571428526038305,0.34999999970059875,409.1474,0.997771,0.47869888765711976,🔴 Critical
20946,10369,A-,549.9,846,296.1,2026-05-14,1,0.65,Moderate Shortage,0.6499999992316785,296.1,0.34999999958628847,1.8571428508708445,0.34999999958628847,296.09967,0.997771,0.4786998048759791,🔴 Critical
23713,10108,O-,744.25,1145,400.75,2026-05-12,1,0.65,Moderate Shortage,0.6499999994323143,400.75,0.3499999996943231,1.857142852508689,0.3499999996943231,400.75198,0.997771,0.47870086597492423,🔴 Critical
23719,10120,O-,75.0,100,25.0,2026-05-11,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23725,10132,O-,95.0,100,5.0,2026-05-19,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
23728,10138,O-,95.0,100,5.0,2026-05-19,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
23734,10150,O-,95.0,100,5.0,2026-05-16,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
23740,10162,O-,95.0,100,5.0,2026-05-20,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
23743,10168,O-,85.0,100,15.0,2026-05-17,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
23749,10180,O-,75.0,100,25.0,2026-05-13,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23755,10192,O-,75.0,100,25.0,2026-05-11,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23758,10198,O-,85.0,100,15.0,2026-05-20,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
23764,10210,O-,85.0,100,15.0,2026-05-18,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
23770,10222,O-,85.0,100,15.0,2026-05-17,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
23773,10228,O-,85.0,100,15.0,2026-05-23,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
23779,10240,O-,75.0,100,25.0,2026-05-13,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23785,10252,O-,756.6,1164,407.4,2026-05-13,1,0.65,Moderate Shortage,0.6499999994415807,407.4,0.34999999969931267,1.857142852584333,0.34999999969931267,407.40033,0.997771,0.4787001413358434,🔴 Critical
23788,10258,O-,85.0,100,15.0,2026-05-22,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
23794,10270,O-,85.0,100,15.0,2026-05-15,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
23800,10282,O-,576.55,887,310.45000000000005,2026-05-11,1,0.6499999999999999,Moderate Shortage,0.6499999992671928,310.45000000000005,0.34999999960541156,1.857142851160757,0.34999999960541156,310.44968,0.997771,0.47869981733577915,🔴 Critical
23803,10288,O-,95.0,100,5.0,2026-05-24,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
23809,10300,O-,85.0,100,15.0,2026-05-16,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
23815,10312,O-,95.0,100,5.0,2026-05-16,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
23818,10318,O-,95.0,100,5.0,2026-05-23,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
23824,10330,O-,75.0,100,25.0,2026-05-12,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23830,10342,O-,85.0,100,15.0,2026-05-16,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
23833,10348,O-,85.0,100,15.0,2026-05-20,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
23839,10360,O-,75.0,100,25.0,2026-05-14,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23845,10372,O-,75.0,100,25.0,2026-05-14,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23720,10122,O-,85.0,100,15.0,2026-05-24,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
23723,10128,O-,75.0,100,25.0,2026-05-12,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23729,10140,O-,577.85,889,311.15,2026-05-13,1,0.65,Moderate Shortage,0.6499999992688414,311.15,0.3499999996062992,1.8571428511742156,0.3499999996062992,311.1494,0.997771,0.4786996701363896,🔴 Critical
23735,10152,O-,95.0,100,5.0,2026-05-20,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
23738,10158,O-,95.0,100,5.0,2026-05-19,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
23744,10170,O-,75.0,100,25.0,2026-05-11,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23750,10182,O-,75.0,100,25.0,2026-05-14,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23753,10188,O-,85.0,100,15.0,2026-05-16,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
23759,10200,O-,75.0,100,25.0,2026-05-13,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23765,10212,O-,85.0,100,15.0,2026-05-23,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
23768,10218,O-,85.0,100,15.0,2026-05-15,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
23774,10230,O-,95.0,100,5.0,2026-05-16,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
23780,10242,O-,95.0,100,5.0,2026-05-21,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
23783,10248,O-,75.0,100,25.0,2026-05-13,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23789,10260,O-,75.0,100,25.0,2026-05-12,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23795,10272,O-,75.0,100,25.0,2026-05-11,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23798,10278,O-,85.0,100,15.0,2026-05-20,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
23804,10290,O-,75.0,100,25.0,2026-05-12,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23810,10302,O-,75.0,100,25.0,2026-05-11,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23813,10308,O-,95.0,100,5.0,2026-05-24,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
23819,10320,O-,661.7,1018,356.29999999999995,2026-05-12,1,0.65,Moderate Shortage,0.6499999993614932,356.29999999999995,0.34999999965618855,1.8571428519305566,0.34999999965618855,356.30038,0.997771,0.47870018858619057,🔴 Critical
23825,10332,O-,75.0,100,25.0,2026-05-11,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23828,10338,O-,85.0,100,15.0,2026-05-21,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
23834,10350,O-,95.0,100,5.0,2026-05-22,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
23840,10362,O-,75.0,100,25.0,2026-05-12,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
23843,10368,O-,75.0,100,25.0,2026-05-14,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
22472,10110,B-,95.0,100,5.0,2026-05-23,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
22478,10122,B-,85.0,100,15.0,2026-05-18,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
22484,10134,B-,95.0,100,5.0,2026-05-23,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
22487,10140,B-,95.0,100,5.0,2026-05-24,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
22493,10152,B-,75.0,100,25.0,2026-05-14,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
22499,10164,B-,75.0,100,25.0,2026-05-13,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
22502,10170,B-,85.0,100,15.0,2026-05-16,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
22508,10182,B-,95.0,100,5.0,2026-05-16,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
22514,10194,B-,75.0,100,25.0,2026-05-12,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
22517,10200,B-,95.0,100,5.0,2026-05-17,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
22523,10212,B-,759.85,1169,409.15,2026-05-11,1,0.65,Moderate Shortage,0.6499999994439691,409.15,0.34999999970059875,1.8571428526038305,0.34999999970059875,409.1474,0.997771,0.47869888765711976,🔴 Critical
22529,10224,B-,549.9,846,296.1,2026-05-13,1,0.65,Moderate Shortage,0.6499999992316785,296.1,0.34999999958628847,1.8571428508708445,0.34999999958628847,296.09967,0.997771,0.4786998048759791,🔴 Critical
22532,10230,B-,744.25,1145,400.75,2026-05-13,1,0.65,Moderate Shortage,0.6499999994323143,400.75,0.3499999996943231,1.857142852508689,0.3499999996943231,400.75198,0.997771,0.47870086597492423,🔴 Critical
22538,10242,B-,75.0,100,25.0,2026-05-13,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
22544,10254,B-,95.0,100,5.0,2026-05-15,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
22547,10260,B-,95.0,100,5.0,2026-05-24,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
22553,10272,B-,95.0,100,5.0,2026-05-15,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
22559,10284,B-,95.0,100,5.0,2026-05-21,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
22562,10290,B-,85.0,100,15.0,2026-05-19,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
22568,10302,B-,75.0,100,25.0,2026-05-14,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
22574,10314,B-,75.0,100,25.0,2026-05-12,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
22577,10320,B-,85.0,100,15.0,2026-05-18,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
22583,10332,B-,85.0,100,15.0,2026-05-20,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
22589,10344,B-,85.0,100,15.0,2026-05-15,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
22592,10350,B-,85.0,100,15.0,2026-05-16,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
22598,10362,B-,75.0,100,25.0,2026-05-11,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
22604,10374,B-,756.6,1164,407.4,2026-05-14,1,0.65,Moderate Shortage,0.6499999994415807,407.4,0.34999999969931267,1.857142852584333,0.34999999969931267,407.40033,0.997771,0.4787001413358434,🔴 Critical
22057,10107,AB+,85.0,100,15.0,2026-05-19,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
22063,10119,AB+,85.0,100,15.0,2026-05-23,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
22069,10131,AB+,576.55,887,310.45000000000005,2026-05-13,1,0.6499999999999999,Moderate Shortage,0.6499999992671928,310.45000000000005,0.34999999960541156,1.857142851160757,0.34999999960541156,310.44968,0.997771,0.47869981733577915,🔴 Critical
22072,10137,AB+,95.0,100,5.0,2026-05-19,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
22078,10149,AB+,85.0,100,15.0,2026-05-23,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
22084,10161,AB+,95.0,100,5.0,2026-05-18,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
22087,10167,AB+,95.0,100,5.0,2026-05-18,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
22093,10179,AB+,75.0,100,25.0,2026-05-12,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
22099,10191,AB+,85.0,100,15.0,2026-05-18,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
22102,10197,AB+,85.0,100,15.0,2026-05-17,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
22108,10209,AB+,75.0,100,25.0,2026-05-13,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
22114,10221,AB+,75.0,100,25.0,2026-05-12,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
22117,10227,AB+,85.0,100,15.0,2026-05-16,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
22123,10239,AB+,75.0,100,25.0,2026-05-12,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
22129,10251,AB+,577.85,889,311.15,2026-05-12,1,0.65,Moderate Shortage,0.6499999992688414,311.15,0.3499999996062992,1.8571428511742156,0.3499999996062992,311.1494,0.997771,0.4786996701363896,🔴 Critical
22132,10257,AB+,95.0,100,5.0,2026-05-21,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
22138,10269,AB+,95.0,100,5.0,2026-05-23,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
22144,10281,AB+,75.0,100,25.0,2026-05-12,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
22147,10287,AB+,75.0,100,25.0,2026-05-14,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
22153,10299,AB+,85.0,100,15.0,2026-05-23,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
22159,10311,AB+,75.0,100,25.0,2026-05-12,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
22162,10317,AB+,85.0,100,15.0,2026-05-19,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
22168,10329,AB+,85.0,100,15.0,2026-05-17,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
22174,10341,AB+,95.0,100,5.0,2026-05-22,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
22177,10347,AB+,95.0,100,5.0,2026-05-21,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
22183,10359,AB+,75.0,100,25.0,2026-05-14,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
22189,10371,AB+,75.0,100,25.0,2026-05-14,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
20818,10113,A-,75.0,100,25.0,2026-05-12,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
20821,10119,A-,85.0,100,15.0,2026-05-20,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
20827,10131,A-,75.0,100,25.0,2026-05-13,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
20833,10143,A-,75.0,100,25.0,2026-05-11,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
20836,10149,A-,95.0,100,5.0,2026-05-15,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
20842,10161,A-,661.7,1018,356.29999999999995,2026-05-12,1,0.65,Moderate Shortage,0.6499999993614932,356.29999999999995,0.34999999965618855,1.8571428519305566,0.34999999965618855,356.30038,0.997771,0.47870018858619057,🔴 Critical
20848,10173,A-,75.0,100,25.0,2026-05-13,0,0.75,Moderate Shortage,0.7499999925,25.0,0.24999999750000004,2.9999998800000047,0.24999999750000004,25.000004,0.997771,0.39850001707348615,🟡 Warning
20851,10179,A-,85.0,100,15.0,2026-05-19,0,0.85,Safe,0.8499999915,15.0,0.1499999985,5.666666288888915,0.1499999985,15.000062,0.9984309,0.3183003087441498,🟢 Stable
20857,10191,A-,95.0,100,5.0,2026-05-17,0,0.95,Safe,0.9499999905000002,5.0,0.0499999995,18.99999620000076,0.0499999995,5.0001254,0.9984309,0.2381006266408568,🟢 Stable
